_id,question_title,question_content,question_datetime,answer1_content,answer1_datetime,answer2_content,answer2_datetime,answer3_content,answer3_datetime
65dd8f265bf02f695c36f1f7,장염증상 질문,7일전쯤에 배떡 로제떡볶이먹고 장염증상이 나타나서\n아직까지도 증상이 계속 나오고있어요..\n\n\n열이나 오한같은건 없고 배가 막 심하게아프지도않은데 음식만 먹으면 계속 설사를해요(증상이 설사만있음)\n\n2일전에 병원가서 수액맞고 지사제랑 알약받고 계속 먹고있는데도\n\n계속 설사를 합니다\n\n최근에 야근도 많고 스트레스 받는일도 많긴했었습니다\n\n병원에서는 과민성 대장 증후군인거같다고 했는데\n\n왜이럴까요?,작성일\n2024.02.18,"안녕하세요.\n  과민성 대장 증후군 가능성이 있어 보입니다.\n  주요 증상은 배변 양상의 변화와 함께 발생하는 복통 혹은 복부 불편감입니다.\n배변 양상의 변화는 없을 수도 있습니다.\n  대장이 과민해져 대장의 운동이 지나치게 활발해져서 설사가 유발되거나\n 움직임이 급격히 감소한 경우 변비가 발생하면서, 설사와 변비가 반복되기도 합니다.\n  또한 내장 민감도가 증가하여 장 내 가스에 의해 복부통증이나 불편감을 쉽게 느낄 수 있고,\n 이외에도 복부팽만은 흔한 증상이며 속쓰림, 연하곤란 등의 상부위장관 증상과 전신 피로, 두통 등의 전신 증상도 나타납니다.\n  대변검사, 대장 내시경, 혈액검사 등을 통하여 다른 질환의 여부를 확인하여 특별한 이상이 없으면 과민성 대장 증후군의 가능성이 큽니다.\n  과민성 대장 증후군에 효과적인 단독 치료법은 없으며 증상에 따른 약물과 생활습관 변화를 통하여 치료해야 합니다.\n 규칙적인 식사와 적당한 휴식, 스트레스 관리, 과식을 피하고 식이섬유가 풍부한 음식 섭취, 저 FODMAP 식이, 유산균을 꾸준히 복용하는 등의 생활습관 변화가 꼭 동반돼야 합니다. ",2024.02.18.,,,,
65dd8f275bf02f695c36f1f9,당뇨초기증상 맞나요?,안녕하세요. 제가 당뇨초기증상이 보이는것 같아서 질문 좀 남깁니다.\n최근부터 살도 확빠지고 화장실도 엄청 자주 가게 되는데 \n좀 알아보니까 당뇨초기증상인것 같던데 맞나요?\n그리고 당뇨초기증상이 보이면 하이뮨 케어메이트 먹어주면 \n좋다고 해서 혹시 이거 먹어보면 괜찮을까요?,작성일\n2024.01.23,"안녕하세요, 닥톡-네이버 지식iN 상담영양사 주소영입니다.\n당뇨초기증상 관리 잘 하셔야 합니다. \n당뇨초기증상 관리를 위해 질문주신 당뇨영양식 제품같은 경우,\n당류 0g이라 당뇨 환자분들도 부담없이 섭취할 수 있습니다.\n고단백 및 저나트륨 식단이라 당뇨 식단으로 안성맞춤이며,\n맛은 고소하고 담백하여 남녀노소 누구나 맛있게 먹을 수 있습니다.\n당뇨초기증상이 보였을 때 관리하지 않으면 당뇨합병증으로\n이어질 수 있기 때문에 초기에 꼭 관리하시는 것을 추천드립니다.",2024.01.23.,,,,
65dd8f285bf02f695c36f1fb,관계후 증상,1월23일에 노콘 질외사정으로 관계를 하였고 관계를 마친후 사정은 5~7분 뒤에 하였고 그 때 당시 생리8일전 이였고 지금은 생리예정4일째입니다 생리는 안하지만 생리 전 증후군인 가슴 팽팽 허리통증 방구자주낌 이런 증상이있는데 관계 후 12일만에 위 증상처럼 임신증상이 나타날수있나요?,작성일\n2024.02.04,"안녕하세요?\n최근 증사은\n임신 증상이라기 보다\n생리전증상으로 보여지며,\n생리 예정일 18일전부터\n12일전까지가 가임기가 되므로\n관계하신 날은 임신 가능성이 희박한 시기이니\n너무 염려하지 않으셔도 되겠습니다.\n도움이 되셨기를 바랍니다.",2024.02.04.,네 나타날수 있습니다.\n임신가능성 없습니다.\n안심하셔도 좋습니다.\n채택 부탁드립니다.\n추가질문도 가능합니다.,2024.02.04.,,
65dd8f295bf02f695c36f1fd,위염 증상,3일 전부터 막 체하고 고생햤는데 오늘 병원 가보니 위염같대여 근데 위염 증상중에 두통이랑 땀이 막 나는 증상도 있나여?,작성일\n2024.02.14,"안녕하세요 \n위염의 증상이 심하면 두통 및 식은땀이 나는 증상이 나타 날 수 있습니다. \n위염의 증상은 주로 명치 부위에 통증이 있으며 타는 듯하거나 칼로 베는 듯한 느낌, 오심, , 공복감 등이 동반될 수 있습니다. 보통 식사 1~3시간 후에 나타나며 새벽에 속이 쓰려 깨어날 수도 있습니다.\n  우선은 몸을 편하게 하시고 스트레스를 최호화 하는 것이 중요합니다.\n 규칙적인 운동과 함께 술과 담배를 금하며, 밀가루, 커피, 신과일, 맵고 짠 음식, 튀긴 음식, 지방이 많은 음식, 탄산음료를 줄이면서 자극이 적은 좋은 탄수화물과 단백질 야채로 된 균형잡힌 식단으로 규칙적인 식사와 함께 야식을 안드시는 것이 좋습니다. 식사 후 바로 눕지 마시고 가벼운 산책은 소화가 잘되도록 도움을 줍니다.\n  ",2024.02.14.,,,,
65dd8f2a5bf02f695c36f1ff,남자 성병 증상 질문 급해요!,제가 그 소중이에\n무언가 나는 그 성병에 걸렸는데요\n검사는 따로 안하고 약만 먹고 있어요\n항생제\n근데 식욕도 없고 소화 불량에\n머리도 살짝 아프고 무기력함에\n피로에 잠도 잘 못자고 깨고 오한도 들어요\n제일 심한건 밥도 못먹어요 거의\n성병 증상중에 이런데 있나요?\n참고로 제가 1주일전에 남자와 항문 성교를 했는데\n콘돔 끼고 정액도 안나왔거든요\n그리고 의사쌤한테 물어보니 이런증상은\n성병 증상에서 나오기 어렵고 에이즈 아니냐고 물어봤는데\n그건 진짜 걸리기 어렵다는데 뭐죠?,작성일\n2024.02.15,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이지용 입니다.\n성병과 관련된 증상 및 우려에 대해 질문해 주셨군요. 먼저, 성병의 증상은 매우 다양하며, 감염된 성병의 종류에 따라 다르게 나타날 수 있습니다. 하지만 귀하가 설명한 증상들—식욕 부진, 소화 불량, 두통, 무기력, 피로, 수면 문제, 오한 등—은 일반적으로 성병에서 직접적으로 유발되는 증상은 아닙니다. 이러한 전신 증상은 감염 초기에 HIV와 같은 특정 성병에서 나타날 수 있지만, 다른 일반적인 건강 문제나 스트레스, 심리적 요인 등으로 인해 발생할 수도 있습니다.\n성병의 일반적인 증상으로는 다음과 같은 것들이 있습니다:\n분비물의 변화 (예: 요도, 질, 항문에서의 이상 분비물)\n배뇨 시 통증이나 불편함\n성기, 항문, 구강 주변의 발진, 궤양, 부기\n성교 시 통증\nHIV와 관련하여, HIV 감염 초기 단계에서 일부 사람들은 독감과 유사한 증상을 경험할 수 있습니다. 그러나 이러한 증상만으로 HIV 감염을 확정 지을 수는 없으며, HIV 감염 여부를 정확히 알기 위해서는 반드시 검사를 받아야 합니다. 콘돔을 사용했다고 해도, 콘돔의 올바른 사용 여부, 손상 여부 등에 따라 감염의 위험이 완전히 배제될 수는 없습니다.\n귀하의 경우, 성병에 대한 검사를 받지 않고 항생제만 복용하고 있다고 하셨습니다. 성병이 의심되거나 성병 감염의 위험이 있는 성행위를 한 경우에는 가능한 빨리 전문가에게 상담을 받고, 필요한 검사를 받아 정확한 진단을 받는 것이 중요합니다. 항생제는 특정 성병에 대해 효과가 있을 수 있지만, 모든 성병에 대해 효과적인 것은 아니며, 자가 진단 및 치료는 적절한 치료를 지연시키거나 문제를 악화시킬 수 있습니다.\n의사가 HIV 감염 가능성에 대해 언급했다면, HIV를 포함한 성병 검사를 받는 것이 매우 중요합니다. 현대의 HIV 검사는 매우 정확하며, 감염 여부를 빠르게 확인할 수 있습니다. 만약 HIV 또는 다른 성병에 대한 걱정이 있다면, 가능한 빨리 의료 기관을 방문하여 상담 및 검사를 받으시기 바랍니다. 건강한 성생활을 위해서는 정기적인 성병 검사와 안전한 성행위가 중요합니다. 감사합니다.",2024.02.15.,,,,
65dd8f2b5bf02f695c36f201,손발마비 증상,제가 손발에 마비증상이 너무나도 심합니다.\n알콜중독이고요 나이는 50 입니다.\n한 1년전부터 마비증상왔습니다. 처음엔 심하지는않았는데\n요즘 들어 너무자주 손발에 마비증상이 심합니다.\n술을 먹을때는 모른껬는데 술을 몇칠안먹어면 너무자주 마비증상이 옵니다 그리고 헬스를 하고몆시간있으면\n심한통증과 함께 1시간동안 손가락 발가락이 디틀면서 마비가 옵니다. 밤낫그분없이 옵니다.\n병원에서는 간기능이 좋와지면 괜찮아진다고 하는데\n너무 고통이심하네요 정말 술을끊어면 괜찮아질까요?\n이런 증상에는 어떤음식과 영양제가 좋은지 좀 알려주세요...침치료를 해도됍니까.?,작성일\n2024.02.09,"안녕하세요. 대한한의사협회-네이버 지식iN 상담한의사 한창 입니다.\n마비 증상은 중대한 의료적인 문제일 수 있으며 다양한 원인이 있을 수 있습니다. 여러 가지 가능성 중에는 알코올 중독으로 인한 신경 손상이 포함될 수 있습니다. 하지만 정확한 진단과 치료를 위해서는 의사의 상담과 신체적 평가가 필요합니다. 손발의 마비 증상은 신경계의 문제나 혈액순환의 이상과 관련이 있을 수 있으며, 심각한 질병의 초기 증상일 수도 있습니다.\n50세에 손발의 마비 증상이 심해지는 것은 신체의 노화나 만성 질환의 발생 가능성이 있습니다. 알코올 중독은 신체에 많은 손상을 초래할 수 있으며, 신경계에도 영향을 줄 수 있습니다. 따라서 마비 증상이 계속 발생한다면 반드시 의사의 진료를 받아야 합니다. 의사는 증상의 원인을 파악하기 위해 신체 검사와 추가적인 진단 검사를 시행할 것입니다.\n또한, 헬스를 할 때 마비 증상이 나타난다면 이는 더욱 심각한 문제일 수 있습니다. 이는 혈액순환의 문제나 신체적인 부담으로 인한 신호일 수 있습니다. 이러한 경우에는 즉시 의사의 상담이 필요합니다.\n요약하자면, 손발의 마비 증상은 심각한 질병의 초기 증상일 수 있으므로 의료진의 상담과 평가가 필요합니다. 빠른 치료와 관리를 위해 의사의 진료를 받아주시기 바랍니다.\n증상 심화시 가까운 한의의료기관을 방문하시길 권유드립니다.",2024.02.12.,,,,
65dd8f2c5bf02f695c36f203,,,작성일\n2024.02.19,안녕하세요. 하이닥-네이버 지식iN 상담의 박종원 입니다.\n기립성저혈압에 동반될 수 있는 증상들입니다.\n 머리로의 일시적인 순환부전에 의해\n다양한 증상들이 동반될 수 있습니다.,2024.02.19.,,,,
65dd8f2d5bf02f695c36f205,이거 감기 증상인가요,제가 감기 한번 걸리면 죽을것처럼 아파서 그런데\n지금 증상이 몸이 춥고 목도 아프고 너무녀무 졸려요\n코도 차가워요 ㅠㅠ\n감기 증상인가요..?? ㅠㅠ,작성일\n2024.02.22,"안녕하세요, 닥톡-네이버 지식iN 상담영양사 이지성입니다. \n네, 말씀하신 증상들은 감기 증상일 가능성이 높습니다. 감기는 바이러스에 의해 발생하는 호흡기 감염증으로, 주요 증상으로는 몸살, 목 아픔, 졸림, 코가 차가워지는 느낌 등이 있습니다. 특히 추운 날씨에는 면역력이 떨어지기 쉬워 감기에 더 쉽게 걸릴 수 있습니다.\n감기 증상이 시작될 때 적절한 휴식을 취하고, 충분한 수분을 섭취하며, 필요하다면 해열진통제나 감기약을 복용하는 것이 도움이 됩니다. 또한, 따뜻한 물로 목을 자주 가글하는 것도 목의 통증과 불편함을 줄이는 데 도움이 됩니다.\n하지만 증상이 심해지거나 며칠 동안 개선되지 않는다면, 전문의와 상담하는 것이 좋습니다. 감기와 유사한 증상이라도 다른 질병의 가능성이 있으므로, 정확한 진단과 적절한 치료를 받는 것이 중요합니다. 건강에 유의하시길 바랍니다.\n도움이 되셨길 바랍니다.\n감사합니다.",2024.02.23.,,,,
65dd8f2d5bf02f695c36f207,당뇨 초기증상 인듯한데요...,"당뇨 초기증상인거같습니다ㅠㅠ\n갈증,소변자주마렵고 식후에 혈당도 높은상태입니다..\n주변지인도 비슷한 상황인데 물어보니 뉴로랩스 유비큐스 제품을\n먹고있다고 알려주는데 어떤지 궁금합니다.\n고혈압도 있는 상황이라 어렵네요 ㅠㅠ \n당뇨 초기증상 꼭 이겨보내고싶습니다!!",작성일\n2024.01.22,"안녕하세요, 네이버 지식iN 상담영양사 정별이입니다.\n당뇨 초기증상을 의심하고 계시네요.\n당뇨 초기증상으로 갈증과 소변 자주, 식후 혈당 상승, 체중변화,\n피로감과 피부변화와 같은 증상이 나타날 수 있습니다. \n당뇨는 초기에 잘 관리해주는게 무엇보다 중요한데요 \n질문주신 제품은 식약처에서 도움이 되는 원료로 인증받은\n성분으로 당뇨 초기증상에 도움이 된다고 하니 \n꾸준히 챙겨 드시면 도움이 될 것으로 생각됩니다. \n높은 혈압 감소에 기능성 인정을 받은 코엔자임Q10\n식후혈당상승억제 바나바잎추출물\n홍국 은행잎 추출물등 다양하게 들어가 있고 1일 2정 간편하게 섭취가\n가능하다고 하니 당뇨 초기증상이 의심된다면 드시면서 관리해보세요.",2024.01.22.,,,,
65dd8f2e5bf02f695c36f209,생리전증후군(PMS)증상,"올해 40 미혼이에요.\n36~37살정도까지는 pms증상이 특별한건 없었는데 어느 순간부터 나타났는데요.\n겪는 증상으로는 두통, 추위(원래 더위탐), 불면, 피부예민(똑같은 물도 더 차갑게 느껴지는 등),변비,미세한 홧홧한감 등.\n\n매달 같은 증상이 아니고 매달 증상이 다르고요.\n생리양도 2~3년전부터 많이 줄었어요.\n(원래 4~5일, 현재는 2~3일)\n\n단순 PMS증상이 아닌 조기폐경 전조증상일수도 있을까요? 병원검사는 아직 안받아봤어요..",작성일\n2024.02.19,"안녕하세요. 대한한의사협회-네이버 지식iN 상담한의사 남은영 입니다.\n생리전증후군 현상(PMS) 및 생리불순으로 고생하시는 것으로 보입니다. 호르몬균형이 무너지면서 나타나는 증상들입니다.\n월경기 직전에 온도 변화에 민감해지거나 소화기장애, 불면, 두통 등이 있을 수 있는데, 이 증상들 모두 생리전증후군과 관련이 있습니다. 생리양이 전보다 줄어드는 것 역시 생리불순의 증상으로 볼 수 있습니다. \n여성은 40세 전후로 난소기능 감소 속도가 빨라지면서 여성호르몬 수치에 변화가 생기고 불균형이 발생합니다. \n이 때 폐경이 진행되면 생리주기가 불규칙해지고, 생리기간이 짧아지고 생리주기가 짧아집니다.\n예를 들어, 30일마다 있던 생리가 점차 짧아지면서 27일, 26일로 주기가 짧아지게 되는 경우\n난소 기능이 빠르게 감퇴하는 조짐일 수 있으며 \n조기 폐경의 증상일 수 있습니다. \n이전 생리주기를 확인해서 생리가 점점 잦아들고 있다면, 조기 폐경일 수 있으니 호르몬검사를 받아볼 수 있습니다. 그러나 현재 상태만으로 조기 폐경이라고 단정하기는 어려우며, 상담만으로는 조기 폐경인지 확인이 어려우므로 한의원 및 한방병원 진료를 받으셔서  조기 폐경인지 확인을 하시는 것이 좋습니다. \n조기폐경이 아니더라도 질문자분이 경험한 증상들이 나타나는 경우가 있습니다. 스트레스나 피로감 등으로 건강상태가 나빠지면서 생리불순이 심해지면 없던 생리전증후군이 나타나면서 생리불순이 나타나는데, 이때는 한의원 치료로 호르몬밸런스를 맞추면서 생리건강을 전과 같이 회복시킵니다.\n답변이 도움이 되었길 바랍니다. ",2024.02.19.,,,,
65dd8f305bf02f695c36f20b,공황장애 증상,"요즘 따라 숨이 잘 안 쉬어지고 답답한데 한숨을 쉬거나 하품을 하듯이 쉬어야 조금 나아요. 이 증상이 너무 불편합니다. 그리고 속이 메스껍거나 갈비뼈 쪽이 아프고 살짝 어지러움 있습니다. 조금 찾아봤는데, 공황발작 같은 증상으로는 2023 크리스마스 사람 많은 성당에서 미사를 볼 때 갑자기 속이 메스껍고 배가 아프더니 식은 땀을 엄청나게 흘리고 점점 앞이 안보이고 이명이 들리며 귀도 잘 들리지 않았습니다. 그 뒤로는 그만큼 심하게는 없었는데 종종 귀가 먹먹 할때는 있습니다. 이 때 일에 공황 증상이라는 분들이 있더라구요. 혹시 공황이 맞을지, 병원을 가는게 좋을지 궁금합니다. 내공 100",작성일\n2024.02.22,"안녕하세요. 하이닥-네이버 지식iN 상담의 전우현 입니다.\n자세한 정보가 부족하여 정확한 감별진단은 어렵지만 말씀하시는 내용을 보면 불안장애(공황 초기) 혹은 우울증 등의 병행 상태 가능성이 있습니다. 아래 관련 정보를 정리하여 첨부하오니 읽어보시고 참고하시길 바랍니다. \n전신적인 비특이적인 통증, 불편함, 피로, 이상감각, 불면증, 소화 장애, 시각 증상 등은 대부분은 명백한 의학적 기저질환이 없는 경우에도 발생할 수 있습니다. 증상은 매우 다양할 수 있고, 이러한 신체형 장애를 호소하는 경우 신체의 모든 장기를 통틀어 다양한 신체 증상을 호소할 수 있습니다. 흔한 증상은 아래와 같으나 일부만 호소하거나 전체를 모두 호소하는 경우, 시간과 상황에 따라 바뀌는 경우 등 다양한 형태로 나타나게 됩니다.\n① 일반적 신체 증상 : 근육통, 무기력감, 땀, 입 마름, 얼굴의 화끈거림 등\n② 소화기계 증상 : 구토, 메슥거림, 속 쓰림, 복부 팽만감 등\n③ 신경계 증상 : 두통, 어지럼증, 손발의 저림이나 떨림 등\n④ 심장 및 호흡기계 증상 : 가슴 두근거림, 가슴 답답함, 숨 막힘, 가슴의 열감 등\n⑤ 비뇨생식기계 증상 : 생리불순, 생리통, 하복부통, 성기능 이상 등\n이러한 다양한 신체 증상이 있는 환자는 신체 질환이 있을 것이라는 생각에 여러 병원에서 검사를 받는 경우가 많습니다. 환자는 검사 결과 특별한 이상이 없다는 의사의 말을 믿지 못하고 다른 병원에 가서 다시 검사를 반복하는 의료 쇼핑(doctor shopping)을 하는 모습을 보입니다.또한 뚜렷한 병명 없이 신체 증상이 지속되기 때문에, 환자는 희망을 잃고 무력감, 좌절감을 느끼며, 우울증 등이 동반되기도 합니다. 흔히 집중력 감소, 식욕 부진, 짜증이 많이 남, 예민해짐, 결단력이 없어짐, 멍한 느낌, 불면 등의 정신적인 어려움을 호소합니다.\n이러한 경우, 우선은 환자가 호소하는 증상에 맞는 검사를 시행해 실제 건강에 문제가 있는지 명확하게 확인해야 합니다. 특별한 이상이 없는데도 증상을 계속 호소하면 정신과 의사는 정신과적 면담, 병력 청취, 체계적 진단 기준에 근거한 진단 평가를 실시합니다. 검사를 하여도 특정 원인이 발견이 되지 않는 경우 배제진단으로 정신과적 원인을 추정해 볼 수 있고, 그러한 경우 약물/비약물 치료를 통해서 호전을 보일 수 있습니다. 그러므로 일단은 내과 등을 방문하시어 먼저 원인질환이 될만한 것들을 감별하고, 주요 원인들이 배제가 된다면 주치의 선생님 추천하에 정신과를 상담 받으시면 좋겠습니다.\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n# 불안장애(Anxiety Disorder)\n불안장애는 여러 형태의 비정상적이고, 병적인 불안과 공포로 말미암아 일상 생활에 장애를 일으키는 정신 질환을 말하며 여기에는 여러가지 특정 불안 장애들로 분류가 됩니다. 불안과 공포는 위험으로부터 본인을 보호하는 일종의 정상적인 정서 반응이지만, 정상적 범위를 넘어서면 필요 이상의 불필요한 불안과 공포로 인하여 정신적 고통과 신체적 증상을 초래할 수 있습니다. 불안은 교감신경을 흥분시켜 두통, 심박동수 증가, 호흡수 증가, 위장관계 이상 증상과 같은 신체적 증상을 유발시켜 불편하고 가정과 직장 생활, 학생의 경우 학업과 같은 일상 활동을 수행하기 어려운 경우 불안장애로 진단할 수 있습니다. 이러한 불안장애에는 다양한 진단이 있으며, 각각 진단기준이 상이합니다. 불안장애에 속하는 대표 질환으로는 공황 장애(광장공포증을 동반하거나 하지 않는), 특정 공포증(고소 공포증, 특정 동물(예를 들어 뱀) 공포증 등), 사회 공포증, 강박 장애, 외상 후 스트레스 장애, 범불안장애, 급성 스트레스 장애를 포함합니다. \n■ 주요 증상\n불안장애에 흔한 증상은 아래와 같습니다. \n- 불면증(잠을 잘 자지 못하고, 자는 중간에 자주 깨거나 잠이 들기도 힘듦)\n- 예민하고 잘 놀람(그럴 때마다 심장이 심하게 두근거리고 불편함)\n- 사소한 일에도 지나치게 염려함(걱정이 꼬리에 꼬리를 무는 형태의 고민에 빠짐)\n- 집중을 할 수 없음(수분 이상 한가지 일에 집중이 힘들고, 했던 일이 기억이 잘 안남)\n- 마음이 항상 불안한 생각으로 차 있음\n- 초조함\n- 쉽게 피로하고 만성적인 피로감이 있음\n- 절망적이고 해결책이 떠오르지 않아 불안함\n- 근육의 경직과 긴장\n- 호흡이 빠름, 가슴이 두근거리고 심장박동이 빨라짐\n- 얼굴이나 가슴이 화끈거림\n- 이마 찌푸림(자신도 모르게 얼굴을 찌푸림)\n- 손발이 저림\n- 입이 마름\n- 목에 무엇인가 걸린 듯한 이물감이 느껴짐\n- 소변을 자주 봄\n- 아랫배가 불편하고 설사함\n- 시력이 감퇴하고 불편함(안과적 문제가 없음에도)\n- 소화가 잘 안되고 늘 속이 더부룩하며, 식사 후 답답함\n- 관절이나 온몸이 돌아가면서 아픔\n■ 불안장애의 아형은 아래와 같습니다. \n1) 공황 장애\n공황 발작 시 호흡곤란, 가슴 답답함, 심장 박동 증가, 발한, 기절, 죽을 것 같은 생각 등과 같은 증상이 있을 수 있으며, 발작이 없을 때는 발작이 재발할 것에 대해 과도하게 걱정하고, 공황 발작과 관련되어 있다고 생각하는 장소(사람 많은 곳, 좁은 장소, 터널 등)나 교통수단(지하철, 비행기 등)을 회피하는 것이 주요 증상입니다.\n2) 강박 장애\n자신의 손이 오염되었다는 생각, 집에 문을 잘 잠그고 왔는지에 대한 걱정, 주변 물건의 배치를 대칭적으로 해야겠다는 생각 등이 자꾸 머리 속에 떠올라 이를 행동으로 옮기지 않으면 불안감이 증가합니다. 이러한 불안을 덜기 위해 손을 20~30분씩 자주 씻어 습진이 생기거나, 칫솔질을 오래 해 잇몸이 손상되거나, 문이 잘 잠겼는지 자꾸 확인하여 외출하는 데 시간이 오래 걸리기도 합니다.\n3) 외상 후 스트레스 장애\n정신적 충격을 주는 사고나 재해 이후에 꿈이나 회상을 통해 사고나 재해를 반복적으로 재경험하게 되거나, 이와 관련된 장소나 교통 수단을 회피하고, 각성, 흥분 상태가 지속되어 불면, 감정 통제의 어려움 등을 느끼게 됩니다.\n4) 범불안장애\n과도한 불안과 걱정이 장기간 지속되며, 이를 통제하기 어렵고 불안과 연관된 다양한 신체 증상(불면, 근긴장도 증가 등)이 나타납니다.\n5) 특정 공포증\n특정 조건에서 불안이 과도하게 상승하여 행동에 대한 통제가 되지 않는 것으로, 높은 곳, 뱀, 곤충, 혈액, 주사기 바늘 등을 접했을 때 울면서 주저앉거나 의식을 잃는 등의 행동이 나타날 수 있습니다.\n6) 사회 공포증\n특징적 증상은 다른 사람들 앞에서 말하거나 행동하는 것을 매우 힘들어 합니다. 대인 만남을 기피하게 되고, 이로 인하여 사회생활이 어렵습니다.\n■ 원인\n불안장애에는 각기 다른 성격의 여러 정신질환(공황 장애, 강박 장애, 외상 후 스트레스 장애, 특정 공포증 등)이 속해 있어, 복합적이라 원인을 한마디로 규정하기는 어렵습니다만 통상적으로 불안이나 우울 등의 정서적인 부분을 담당하는 뇌신경 내의 신경전달물질의 부족 또는 과다, 유전적으로 타고난 성격이나 여러가지 일부 유전자적 문제, 뇌영상 연구에서 밝혀진 뇌의 기능적 또는 구조적 변화와, 사회심리학적인 측면, 과거의 경험과 현재의 받아들인 정보를 해석하고 판단하는 인지행동적인 부분까지도 병적인 불안을 일으키는 원인이 될 수 있습니다. 특히 외상 후 스트레스 장애나 급성 스트레스 장애는 극심한 정신적 충격을 일으키는 사고나 재해 등이 원인으로 주로 발병합니다.\n■ 치료\n불안장애의 세부 진단에 따라 그 치료법이 달라질 수 있으나, \n대체적으로 항우울제와 항불안제를 이용한 약물 치료가 주요 치료제로 사용됩니다.\n항불안제는 즉각적으로 불안 증상을 경감하기 위해 사용되며, 항우울제는 그 효과가 나타나는데 보통 10일~2주 이상의 시간이 걸립니다. \n불안장애 중 공황 장애, 강박 장애, 특정 공포증, 사회 공포증 등에서는 인지행동 치료법이 비약물 치료법으로 이용될 수 있습니다. 인지적 측면에서 나타나는 오류를 교정하고, 불안을 일으키는 요인에 환자를 노출한 후, 환자가 가지는 불안 증상과 행동을 조절하는 행동 치료를 통합하여 치료를 합니다. 이러한 통합 기법을 불안장애 종류에 따라 8회에서 16회까지 다양한 기간 동안 시행합니다. \n■ 예후\n불안은 정상적인 심리 반응이기 때문에 불안을 완전히 없애는 것은 쉽지 않습니다. 다만 치료에 의해 불안 정도를 일상생활에 최대한 방해하지 않는 수준으로 경감시켜 정상적으로 회복할 수 있으나, 재발이 잘 되며 경과가 만성화되는 경향이 있습니다. 불안장애는 흔히 우울장애를 동반하는 경우가 많고, 불안으로 인한 술을 자주 마시게 되면 알코올 의존이나 수면제과다 복용 등에 의한 약물 중독이 동반되는 경우가 있어 이를 주의할 필요가 있습니다.\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n# 공황장애(Panic disorder)\n대부분의 공황장애 환자들은 발작이 생겼을 때 혼자서 가만히 해결할 수가 없는 경우가 대부분으로 응급실을 찾는 경우가 많습니다. 발생하는 원인으로는 여러 가지 생물학적 원인, 외부적 스트레스, 개인적인 인생 경험, 특히 유년기에 초기 경험과 이에 따른 인격 발달이 함께 작용해서 발생하는 질환으로 추정하고 있습니다. 유전적인 요인도 일부 모델이 되는 것으로 밝혀져 있습니다. \n공황장애에 해당하는 주된 증상은 아래와 같습니다. \n극심한 두려움과 공포\n두근거림, 심장이 마구 뛰거나 맥박이 빨라지는 그러한 감각. \n손발에 땀이 나는 경우\n손발이 떨리거나 뻣뻣해지는 느낌.\n숨이 가빠지거나 숨을 쉴 수가 없을 것 같은 불안감과 심한 호흡장애\n가슴 부위에 통증이나 불쾌감\n오심이나 구토\n심한 어지럼증이나 기절할 것 같은 느낌, 혹은 실신. \n비현실감 또는 이인감 같은 이상한 감각. \n자제력으로 있거나 미쳐버릴 것 같아서 공포스러운 상태. \n심한 오한이나 몸이 화끈거리는 느낌. \n죽을 것 같은 공포스러움. \n이상 감각 증상\n등이 있으므로 위와 같은 증상이 해당된다면 공황장애 초기일 가능성이 있고, 이에 대해서 정신과 전문의 선생님과 즉각 상담하여 치료를 받아 보시길 바랍니다. \n치료는 일반적으로 약물 치료가 우선이 되고인지 행동 요법이 변경되어 시행의 될 것입니다. 공황장애는 그냥 두었을 경우에는 자연적으로 호전되는 경우는 흔치 않지만, 초기에 제대로 된 진단을 받고 적극적으로 약물 치료를 시작한다면, 70에서 90% 이상의 환자들이 호전을 보입니다. 그러므로 무엇보다도 초기 진단과 적극적인 치료가 요구되는 질환이므로 해당 증상이 있다면 정신과 선생님을 찾아뵙고 상담을 받으시길 권해드립니다. ",2024.02.22.,,,,
